uniquePairID,uniqueID,sentenceID,homophoneID,phoneticID,sentenceType,isOrig,homophone,word,hom1relatedness,hom2relatedness,normal
0,304,69,4-b, 4,depunned,1,or,or ,1,-1,0
103,304,69,4-b,4,depunned,1,or,customer,-0.604678545,-0.718695956,0
105,304,69,4-b,4,depunned,1,or,either,1.802274457,-0.745201312,0
107,304,69,4-b,4,depunned,1,or,indecisive,0.924511546,-0.736316505,0
108,304,69,4-b,4,depunned,1,or,not,0.061294261,-0.73898887,0
0,305,70,5-b, 5,depunned,1,tears,tears ,1,-1,0
117,305,70,5-b,5,depunned,1,tears,even,-0.643260403,-0.21256834,0
118,305,70,5-b,5,depunned,1,tears,mother-in-law,0.008489572,-0.581648779,0
125,305,70,5-b,5,depunned,1,tears,wedding,1.167013135,0.363679868,0
0,306,71,6-b, 6,depunned,1,pole,pole ,1,-1,0
142,306,71,6-b,6,depunned,1,pole,country,-0.441639232,-0.020817463,0
143,306,71,6-b,6,depunned,1,pole,decided,-0.438823318,0.888379398,0
145,306,71,6-b,6,depunned,1,pole,gallup,0.133668179,0.685861504,0
146,306,71,6-b,6,depunned,1,pole,new,-0.573021617,-0.30941208,0
0,307,72,7-b, 7,depunned,1,board,board ,1,-1,0
169,307,72,7-b,7,depunned,1,board,executive,1.514850716,-0.232066116,0
170,307,72,7-b,7,depunned,1,board,galas,-0.540874047,-0.687181246,0
0,308,73,8-b, 8,depunned,1,grease,grease ,1,-1,0
193,308,73,8-b,8,depunned,1,grease,know,-0.669045928,-0.577456692,0
194,308,73,8-b,8,depunned,1,grease,made,-0.586369571,-0.564552226,0
0,309,74,9-b, 9,depunned,1,sign,sign ,1,-1,0
209,309,74,9-b,9,depunned,1,sign,biology,-0.394003312,-0.500066547,0
213,309,74,9-b,9,depunned,1,sign,hoping,-0.145123348,-0.763760078,0
215,309,74,9-b,9,depunned,1,sign,prayed,0.347605059,-0.781460533,0
218,309,74,9-b,9,depunned,1,sign,tests,-0.19480109,-0.122511114,0
0,310,75,10-b, 10,depunned,1,principle,principle ,1,-1,0
247,310,75,10-b,10,depunned,1,principle,disliked,0.099790292,-0.136515567,0
249,310,75,10-b,10,depunned,1,principle,john,-0.438655141,-0.059251367,0
250,310,75,10-b,10,depunned,1,principle,just,1.030609819,0.366797927,0
253,310,75,10-b,10,depunned,1,principle,not,-0.574541502,-0.750032,0
0,311,76,11-b, 11,depunned,1,seedy,seedy ,1,-1,0
278,311,76,11-b,11,depunned,1,seedy,part,-0.118107336,-0.422293117,0
280,311,76,11-b,11,depunned,1,seedy,stores,-0.392169307,0.803521617,0
281,311,76,11-b,11,depunned,1,seedy,town,-0.143891918,-0.67697029,0
0,312,77,12-b, 12,depunned,1,hair,hair ,1,-1,0
287,312,77,12-b,12,depunned,1,hair,mad,-0.399004337,-0.399919617,0
289,312,77,12-b,12,depunned,1,hair,out,-0.341957696,-0.832510067,0
291,312,77,12-b,12,depunned,1,hair,professor,-0.50178195,-0.809929124,0
292,312,77,12-b,12,depunned,1,hair,pulled,0.793711827,-0.746881884,0
0,313,78,13-b, 13,depunned,1,naughty,naughty ,1,-1,0
318,313,78,13-b,13,depunned,1,naughty,apparently,-0.483787797,-0.750032,0
319,313,78,13-b,13,depunned,1,naughty,boy,0.340873612,-0.524156448,0
322,313,78,13-b,13,depunned,1,naughty,father,-0.415566217,-0.795986539,0
326,313,78,13-b,13,depunned,1,naughty,young,0.14893242,-0.639578699,0
0,314,79,14-b, 14,depunned,1,taught,taught ,1,-1,0
335,314,79,14-b,14,depunned,1,taught,skateboard,0.04259686,-0.758430767,0
337,314,79,14-b,14,depunned,1,taught,tricks,0.383502192,-0.474706301,0
0,315,80,15-b, 15,depunned,1,marks,marks ,1,-1,0
351,315,80,15-b,15,depunned,1,marks,dropped,-0.166436781,-0.781460533,0
356,315,80,15-b,15,depunned,1,marks,lousy,-0.02914144,-0.700099018,0
357,315,80,15-b,15,depunned,1,marks,math,0.389682321,-0.767959074,0
358,315,80,15-b,15,depunned,1,marks,out,-0.468658789,-0.706776015,0
0,316,81,16-b, 16,depunned,1,high,high ,1,-1,0
387,316,81,16-b,16,depunned,1,high,instinctively,-0.38716255,-0.349854622,0
388,316,81,16-b,16,depunned,1,high,natural,-0.157847829,-0.689691795,0
390,316,81,16-b,16,depunned,1,high,risks,0.459151963,-0.304743819,0
393,316,81,16-b,16,depunned,1,high,takes,-0.668717148,-0.693282177,0
0,317,82,17-b, 17,depunned,1,days,days ,1,-1,0
399,317,82,17-b,17,depunned,1,days,having,-0.402625515,-0.930877055,0
401,317,82,17-b,17,depunned,1,days,longs,-0.17518217,-0.340935657,0
403,317,82,17-b,17,depunned,1,days,school,0.829777152,-0.178407141,0
405,317,82,17-b,17,depunned,1,days,teacher,-0.010627663,-0.653580937,0
406,317,82,17-b,17,depunned,1,days,time,1.575538749,-0.436061797,0
407,317,82,17-b,17,depunned,1,days,tough,0.093878323,-0.333186385,0
0,318,83,18-b, 18,depunned,1,pros,pros ,1,-1,0
423,318,83,18-b,18,depunned,1,pros,cons,1.562762916,-0.587049833,0
425,318,83,18-b,18,depunned,1,pros,jail,-0.674232177,-0.696797307,0
0,319,84,19-b, 19,depunned,1,plain,plain ,1,-1,0
444,319,84,19-b,19,depunned,1,plain,eat,-0.226245133,-0.144761088,0
445,319,84,19-b,19,depunned,1,plain,expect,-0.672960552,-0.382682084,0
446,319,84,19-b,19,depunned,1,plain,fancy,0.324450008,-0.202904824,0
449,319,84,19-b,19,depunned,1,plain,food,0.23343159,0.151330212,0
451,319,84,19-b,19,depunned,1,plain,not,-0.288942001,-0.749886832,0
0,320,85,20-b, 20,depunned,1,damn,damn ,1,-1,0
482,320,85,20-b,20,depunned,1,damn,ever,-0.570525947,-0.714138324,0
484,320,85,20-b,20,depunned,1,damn,horror,0.336131541,-0.572337553,0
486,320,85,20-b,20,depunned,1,damn,movie,-0.585364406,-0.735985557,0
486,320,85,20-b,20,depunned,1,damn,movie,-0.585364406,-0.735985557,0
487,320,85,20-b,20,depunned,1,damn,night,-0.514829836,-0.520710889,0
489,320,85,20-b,20,depunned,1,damn,saw,-0.763361954,-0.307453941,0
491,320,85,20-b,20,depunned,1,damn,seen,-0.680358393,-0.690693545,0
0,321,86,21-b, 21,depunned,1,hurts,hurts ,1,-1,0
508,321,86,21-b,21,depunned,1,hurts,slow,-0.470437756,-0.302989984,0
0,322,87,22-b, 22,depunned,1,roll,roll ,1,-1,0
527,322,87,22-b,22,depunned,1,roll,great,-0.515024286,-0.283150414,0
530,322,87,22-b,22,depunned,1,roll,movie,0.594719169,1.532476003,0
0,323,88,23-b, 23,depunned,1,caller,caller ,1,-1,0
538,323,88,23-b,23,depunned,1,caller,man,0.085463008,0.233988351,0
539,323,88,23-b,23,depunned,1,caller,name,0.722813874,-0.106902364,0
542,323,88,23-b,23,depunned,1,caller,pocket,-0.282536407,0.491531192,0
543,323,88,23-b,23,depunned,1,caller,put,-0.719297165,-0.622695174,0
545,323,88,23-b,23,depunned,1,caller,shirt,-0.621766767,1.569426463,0
0,324,89,24-b, 24,depunned,1,steel,steel ,1,-1,0
577,324,89,24-b,24,depunned,1,steel,muscles,-0.143208756,-0.453849102,0
0,325,90,25-b, 25,depunned,1,die,die ,1,-1,0
591,325,90,25-b,25,depunned,1,die,saw,-0.302942596,-0.701321696,0
594,325,90,25-b,25,depunned,1,die,thought,-0.598395341,-0.82578583,0
596,325,90,25-b,25,depunned,1,die,wrinkle,-0.059769336,-0.271485603,0
0,326,91,26-b, 26,depunned,1,waste,waste ,1,-1,0
623,326,91,26-b,26,depunned,1,waste,fort,-0.684103355,-0.700031899,0
625,326,91,26-b,26,depunned,1,waste,paper,0.715106249,-0.586922992,0
0,327,92,27-b, 27,depunned,1,feat,feat ,1,-1,0
630,327,92,27-b,27,depunned,1,feat,being,-0.32027531,-0.606391309,0
632,327,92,27-b,27,depunned,1,feat,fit,-0.561509507,-0.037323991,0
633,327,92,27-b,27,depunned,1,feat,fourteen,-0.690051472,0.377560615,0
636,327,92,27-b,27,depunned,1,feat,pants,-0.603770822,0.112402272,0
638,327,92,27-b,27,depunned,1,feat,quite,-0.190079146,-0.593675754,0
641,327,92,27-b,27,depunned,1,feat,size,-0.45251572,0.721870727,0
0,328,93,28-b, 28,depunned,1,allowed,allowed ,1,-1,0
664,328,93,28-b,28,depunned,1,allowed,not,-0.329427842,-0.538579436,0
667,328,93,28-b,28,depunned,1,allowed,say,-0.033663658,1.335776396,0
671,328,93,28-b,28,depunned,1,allowed,wanted,0.328884943,-0.635801964,0
0,329,94,29-b, 29,depunned,1,pale,pale ,1,-1,0
700,329,94,29-b,29,depunned,1,pale,carry,-0.217803528,0.829926254,0
702,329,94,29-b,29,depunned,1,pale,feeling,-0.256058431,-0.685825422,0
707,329,94,29-b,29,depunned,1,pale,start,-0.750168933,-0.712694931,0
708,329,94,29-b,29,depunned,1,pale,those,-0.83061309,-0.716689837,0
0,330,95,30-b, 30,depunned,1,manner,manner ,1,-1,0
713,330,95,30-b,30,depunned,1,manner,family,0.026847491,0.646361356,0
718,330,95,30-b,30,depunned,1,manner,man's,-0.295230845,-0.272675645,0
719,330,95,30-b,30,depunned,1,manner,manor,-0.807980869,2.17883931,0
722,330,95,30-b,30,depunned,1,manner,speaking,0.646434966,-0.458717251,0
0,331,96,31-b, 31,depunned,1,cash,cash ,1,-1,0
758,331,96,31-b,31,depunned,1,cash,competitor,-0.141558575,-0.568240514,0
762,331,96,31-b,31,depunned,1,cash,ended,-0.454443007,-0.603802302,0
763,331,96,31-b,31,depunned,1,cash,online,-0.181050587,1.029892406,0
765,331,96,31-b,31,depunned,1,cash,poker,1.316488685,-0.2132602,0
768,331,96,31-b,31,depunned,1,cash,suddenly,-0.56330868,-0.675640845,0
770,331,96,31-b,31,depunned,1,cash,tournament,0.755545695,-0.729033819,0
0,332,97,32-b, 32,depunned,1,rain,rain ,1,-1,0
774,332,97,32-b,32,depunned,1,rain,britain,0.061046913,1.042022668,0
780,332,97,32-b,32,depunned,1,rain,long,-0.350116242,0.642961873,0
782,332,97,32-b,32,depunned,1,rain,place,-0.136697917,-0.024887767,0
785,332,97,32-b,32,depunned,1,rain,wet,2.093230813,-0.759895853,0
0,333,98,33-b, 33,depunned,1,time,time ,1,-1,0
818,333,98,33-b,33,depunned,1,time,gardeners,-0.444254531,1.344828955,0
819,333,98,33-b,33,depunned,1,time,get,-0.3333092,-0.459086859,0
825,333,98,33-b,33,depunned,1,time,tomato,-0.573106796,0.508965321,0
826,333,98,33-b,33,depunned,1,time,work,0.870582592,-0.633998157,0
0,334,99,34-b, 34,depunned,1,poor,poor ,1,-1,0
831,334,99,34-b,34,depunned,1,poor,excuse,0.546949903,-0.797260382,0
835,334,99,34-b,34,depunned,1,poor,say,-0.598910423,-0.721007352,0
835,334,99,34-b,34,depunned,1,poor,say,-0.598910423,-0.721007352,0
839,334,99,34-b,34,depunned,1,poor,teeth,-0.014939574,-0.45572585,0
0,335,100,35-b, 35,depunned,1,guilt,guilt ,1,-1,0
876,335,100,35-b,35,depunned,1,guilt,like,-0.621661154,-0.379747841,0
877,335,100,35-b,35,depunned,1,guilt,paint,-0.781460533,-0.023620318,0
878,335,100,35-b,35,depunned,1,guilt,people,0.305665447,-0.302710537,0
880,335,100,35-b,35,depunned,1,guilt,purple,-0.803089329,-0.687010578,0
0,336,101,36-b, 36,depunned,1,err,err ,1,-1,0
0,337,102,37-b, 37,depunned,1,sun,sun ,1,-1,0
916,337,102,37-b,37,depunned,1,sun,only,-0.665076312,0.055293382,0
917,337,102,37-b,37,depunned,1,sun,parrot,-0.474117686,-0.712210007,0
918,337,102,37-b,37,depunned,1,sun,rest,-0.515133451,-0.494602382,0
0,338,103,38-b, 38,depunned,1,seas,seas ,1,-1,0
937,338,103,38-b,38,depunned,1,seas,choristers,-0.568711897,-0.164473832,0
940,338,103,38-b,38,depunned,1,seas,high,1.15987515,-0.577071422,0
941,338,103,38-b,38,depunned,1,seas,hit,-0.617809813,-0.752815211,0
942,338,103,38-b,38,depunned,1,seas,make,-0.650018431,-0.583384169,0
944,338,103,38-b,38,depunned,1,seas,novice,-0.59044442,-0.620696349,0
948,338,103,38-b,38,depunned,1,seas,singers,-0.721792247,-0.351746838,0
950,338,103,38-b,38,depunned,1,seas,terrible,0.208366564,-0.480278263,0
0,339,104,39-b, 39,depunned,1,what,what ,1,-1,0
970,339,104,39-b,39,depunned,1,what,knows,0.249689963,-0.750032,0
973,339,104,39-b,39,depunned,1,what,optometrist,-0.808577347,-0.569010045,0
975,339,104,39-b,39,depunned,1,what,spark,-0.667509975,0.669217971,0
980,339,104,39-b,39,depunned,1,what,what's,1.727922581,-0.750032,0
0,340,105,40-b, 40,depunned,1,raiser,raiser ,1,-1,0
983,340,105,40-b,40,depunned,1,raiser,budget,-0.304511824,-0.576139639,0
985,340,105,40-b,40,depunned,1,raiser,fund,0.810271506,-0.729274222,0
988,340,105,40-b,40,depunned,1,raiser,mayor,-0.482292327,-0.795271193,0
992,340,105,40-b,40,depunned,1,raiser,turned,-0.628219204,-0.706402674,0
994,340,105,40-b,40,depunned,1,raiser,wanted,-0.503213354,-0.461981485,0
