pairID,uniqueID,sentenceID,homophoneVersion,homophoneID,sentenceType,wordPairVersion,m1,word,m1_relatedness,m2_relatedness,unigram,m1_trigram,m2_trigram
1452,313,313,b,73,nonpun,m1,destruction,great,-0.237106996,0.105648034,0.000375187,0.00303127,0.00303127
1453,313,313,b,73,nonpun,m1,destruction,buildings,0.42365357,-0.850490932,5.28E-05,3.76E-05,3.58E-05
1454,313,313,b,73,nonpun,m1,destruction,trees,0.308182602,-0.536731888,6.48E-05,0.00141412,0.00141412
1455,314,314,b,74,nonpun,m1,cream,butter,1.150166867,-0.324140823,1.68E-05,2.93E-06,2.93E-06
1456,314,314,b,74,nonpun,m1,cream,made,-0.229606144,-0.56190314,0.00073501,0.00291359,0.00291359
1457,315,315,b,75,nonpun,m1,see,able,-0.084950902,0.112057206,0.000238107,0.00998838,0.00998838
1458,315,315,b,75,nonpun,m1,see,clearly,0.916973255,-0.541810342,0.000120269,0.000816105,2.07E-05
1459,315,315,b,75,nonpun,m1,see,getting,-0.537299592,0.137021764,0.000157378,0.00111267,0.00111267
1460,315,315,b,75,nonpun,m1,see,glasses,1.233178845,-0.660889498,1.87E-05,5.02E-06,5.02E-06
1461,316,316,b,76,nonpun,m1,offer,very,-0.712107015,-0.554102897,0.000956916,0.00911394,0.00911394
1462,316,316,b,76,nonpun,m1,offer,considerate,0.672582328,0.178503386,1.62E-06,8.18E-05,8.18E-05
1463,316,316,b,76,nonpun,m1,offer,give,2.178092123,-0.404720482,0.000352767,0.00862041,0.00316947
1464,316,316,b,76,nonpun,m1,offer,ride,0.097546003,-0.56818969,2.64E-05,0.000674912,0.000674912
1465,317,317,b,77,nonpun,m1,sauce,love,-0.81826748,-0.30152221,0.000179594,3.38E-05,3.38E-05
1466,317,317,b,77,nonpun,m1,sauce,eat,1.933806177,0.160815651,5.87E-05,0.00497008,0.00497008
1467,317,317,b,77,nonpun,m1,sauce,chocolate,0.58244089,-0.7695979,1.61E-05,0.00060975,0.00060975
1468,317,317,b,77,nonpun,m1,sauce,vanilla,-0.201152506,-0.433312662,1.46E-06,2.66E-07,2.78E-07
1469,317,317,b,77,nonpun,m1,sauce,ice,-0.760773984,0.283648575,3.21E-05,0.0708466,0.0708466
1470,317,317,b,77,nonpun,m1,sauce,cream,0.863532173,-0.389047651,2.53E-05,0.833078,0.833078
1471,318,318,b,78,nonpun,m1,pays,company,0.467312406,-0.39047325,0.000316804,6.81E-05,6.81E-05
1472,318,318,b,78,nonpun,m1,pays,employees,1.049992445,-0.645031662,4.66E-05,0.000427794,0.000525785
1473,318,318,b,78,nonpun,m1,pays,weeks,0.260314402,-0.682425965,0.000121594,0.126323,0.126323
1474,319,319,b,79,nonpun,m1,express,learn,0.164828801,-0.548789898,6.55E-05,0.00102005,0.00102005
1475,319,319,b,79,nonpun,m1,express,feelings,1.434281812,-0.133460282,4.16E-05,0.18119,0.00138304
1476,319,319,b,79,nonpun,m1,express,better,-0.585132085,-0.396014078,0.000280362,6.45E-06,6.45E-06
1477,320,320,b,80,nonpun,m1,sense,good,0.782137186,1.101292238,0.000653102,0.0164287,0.0164287
1478,320,320,b,80,nonpun,m1,sense,business,1.251973544,-0.452653338,0.000280744,0.000472236,0.000855749
