uniqueID,homophoneVersion,homophoneID,sentenceType,m1,word,m1_relatedness,m2_relatedness,unigram,m1_trigram,m2_trigram,dummy
229,a,69,nonpun,glittering,jewels,1.199606302,-0.716335307,3.50E-06,5.32E-05,5.32E-05,1
229,a,69,nonpun,glittering,sun,0.849660661,-0.410150634,8.96E-05,0.00117919,0.00117919,1
230,a,70,nonpun,altitude,altitude,0,0,3.98E-06,0.0102813,0.000250491,1
230,a,70,nonpun,altitude,airplane,0.899280943,-0.37279691,6.18E-07,2.40E-06,2.40E-06,1
230,a,70,nonpun,altitude,flying,1.487572951,-0.349386687,3.75E-05,0.00010679,0.00010679,1
230,a,70,nonpun,altitude,35000,1.529686948,-0.31124024,8.13E-08,8.32E-05,4.70E-05,1
230,a,70,nonpun,altitude,feet,0.849052354,1.665968295,0.000107514,9.62E-05,9.62E-05,1
231,a,71,nonpun,presence,presence,0,0,6.32E-05,0.000208248,1.93E-05,1
231,a,71,nonpun,presence,general,-0.571714282,0.139612203,0.000306578,0.000705447,0.000705447,1
231,a,71,nonpun,presence,great,-0.279443008,0.682147043,0.000375187,0.000464689,0.000464689,1
232,a,72,nonpun,necks,necks,0,0,3.32E-06,0.0432973,0.0432973,1
232,a,72,nonpun,necks,wore,-0.337111103,-0.092011134,2.27E-05,0.000708412,0.000708412,1
232,a,72,nonpun,necks,scarf,1.312926424,-0.681714376,4.11E-06,0.00125986,0.00125986,1
233,a,73,nonpun,digestion,digestion,0,0,3.72E-06,3.28E-05,5.66E-06,1
233,a,73,nonpun,digestion,good,-0.20935871,-0.713394257,0.000653102,0.000960829,0.000960829,1
233,a,73,nonpun,digestion,eat,1.517272809,-0.428017343,5.87E-05,0.00238258,0.00238258,1
234,a,74,nonpun,ream,ream,0,0,8.94E-08,4.10E-07,1.09E-06,1
234,a,74,nonpun,ream,office,-0.054455985,-0.612533504,0.000198576,0.000549873,0.000549873,1
234,a,74,nonpun,ream,uses,-0.61745763,-0.412215123,4.31E-05,8.89E-05,8.89E-05,1
234,a,74,nonpun,ream,20,-0.562925409,-0.690380914,0.000122342,0.000297754,0.000297754,1
234,a,74,nonpun,ream,reams,1.450835875,-0.472322047,4.47E-07,4.10E-07,1.09E-06,1
234,a,74,nonpun,ream,paper,0.956801526,-0.527414517,0.00013599,0.0972359,0.000284903,1
234,a,74,nonpun,ream,week,-0.768492084,-0.712912044,0.000254325,0.130363,0.130363,1
235,a,75,nonpun,seize,seize,0,0,4.63E-06,2.34E-06,1.96E-06,1
235,a,75,nonpun,seize,arm,-0.12662968,-0.187185131,6.93E-05,0.0712134,0.00180221,1
235,a,75,nonpun,seize,run,-0.036770438,-0.322451462,0.000173262,0.00318966,0.00318966,1
235,a,75,nonpun,seize,away,0.492107756,0.233464962,0.000386909,0.038537,0.038537,1
236,a,76,nonpun,author,author,0,0,3.47E-05,0.000133467,4.62E-05,1
236,a,76,nonpun,author,cervantes,0.738380098,-0.383013025,1.63E-07,0.00148881,0.00148881,1
236,a,76,nonpun,author,famous,0.537406812,-0.09377369,5.16E-05,0.0131278,0.0131278,1
236,a,76,nonpun,author,spanish,-0.023057305,-0.656226189,2.81E-05,2.01E-07,2.01E-07,1
236,a,76,nonpun,author,language,0.778953656,-0.031165375,0.000150273,7.44E-05,7.44E-05,1
237,a,77,nonpun,source,source,0,0,7.21E-05,0.000188512,2.98E-05,1
237,a,77,nonpun,source,difficulties,-0.647976887,-0.437535073,5.45E-05,0.000276497,0.000276497,1
237,a,77,nonpun,source,not,-0.975432737,-0.542642046,0.00346259,0.133986,0.133986,1
237,a,77,nonpun,source,having,-0.102751353,-0.113120207,0.000273826,0.000507668,0.000507668,1
237,a,77,nonpun,source,enough,-0.827928535,-0.234507332,0.000251561,0.0159876,0.0159876,1
237,a,77,nonpun,source,money,0.218371962,-0.612101614,0.000292629,0.104827,0.104827,1
238,a,78,nonpun,paste,paste,0,0,3.65E-06,2.13E-07,7.44E-07,1
238,a,78,nonpun,paste,used,-0.792570627,-0.405796813,0.000527346,0.0144922,0.0144922,1
238,a,78,nonpun,paste,put,0.009696738,-0.259425199,0.000461753,0.00236119,0.00146579,1
238,a,78,nonpun,paste,pictures,-0.19061284,-0.29236282,4.33E-05,9.31E-05,9.31E-05,1
238,a,78,nonpun,paste,notebook,-0.06493514,-0.633571036,5.80E-06,0.000303771,0.000303771,1
239,a,79,nonpun,espresso,espresso,0,0,2.03E-07,3.46E-06,0.00322565,1
239,a,79,nonpun,espresso,like,-0.407535671,0.5325356,0.001186943,0.00051742,0.00051742,1
239,a,79,nonpun,espresso,dinner,-0.284113897,-0.441339594,4.76E-05,0.00220349,0.00220349,1
240,a,80,nonpun,scents,scents,0,0,1.62E-06,3.79E-05,3.79E-05,1
240,a,80,nonpun,scents,flowers,1.557261349,0.4877108,4.31E-05,0.0301875,0.0301875,1
240,a,80,nonpun,scents,relaxes,-0.308432318,-0.169718389,6.34E-07,1.89E-07,1.89E-07,1
241,b,1,nonpun,line,line,0,0,0.000191121,0.000556492,3.04E-05,1
241,b,1,nonpun,line,notebook,0.903179076,-0.7695979,5.80E-06,0.000120355,0.000120355,1
241,b,1,nonpun,line,thin,0.338331687,-0.419814802,4.02E-05,5.10E-06,5.10E-06,1
241,b,1,nonpun,line,blue,-0.157081939,-0.252958436,8.10E-05,0.00138682,0.00138682,1
241,b,1,nonpun,line,lines,1.969654914,-0.494929592,8.08E-05,0.000556492,3.04E-05,1
241,b,1,nonpun,line,printed,1.605647805,0.522480312,2.47E-05,7.63E-06,1.88E-05,1
241,b,1,nonpun,line,page,0.657603473,-0.554333158,8.58E-05,0.00698402,0.00698402,1
242,b,2,nonpun,truth,truth,0,0,6.39E-05,0.133294,1.74E-05,1
242,b,2,nonpun,truth,speaks,0.364914804,-0.105486137,1.13E-05,0.000152038,0.000152038,1
243,b,3,nonpun,sillier,sillier,0,0,1.14E-07,1.34E-07,3.10E-07,1
243,b,3,nonpun,sillier,drinks,0.024929427,0.687012895,1.81E-05,0.000112161,0.000112161,1
243,b,3,nonpun,sillier,wine,-0.781135248,0.10220985,4.90E-05,0.000503828,0.000503828,1
243,b,3,nonpun,sillier,starts,-0.892521153,-0.659313288,3.25E-05,0.000339149,0.000339149,1
243,b,3,nonpun,sillier,acting,0.313399721,-0.714045514,3.79E-05,6.37E-05,6.37E-05,1
244,b,4,nonpun,hair,hair,0,0,0.000109799,1.23E-05,1.92E-06,1
244,b,4,nonpun,hair,found,-0.7075876,0.286509718,0.000380934,4.77E-05,4.77E-05,1
244,b,4,nonpun,hair,cat,0.534271753,-0.404544797,3.10E-05,0.00014019,0.00014019,1
244,b,4,nonpun,hair,food,-0.809638585,-0.56818969,0.000150688,0.000109258,0.000109258,1
245,b,5,nonpun,closing,closing,0,0,2.10E-05,4.87E-06,4.58E-05,1
245,b,5,nonpun,closing,chairman,-0.283435142,-0.259989929,9.04E-05,7.36E-05,7.36E-05,1
245,b,5,nonpun,closing,made,-0.55214269,-0.571370567,0.00073501,7.35E-05,7.35E-05,1
245,b,5,nonpun,closing,remarks,1.423374168,-0.304208775,1.77E-05,0.00298987,1.06E-05,1
245,b,5,nonpun,closing,end,1.423612408,-0.481286862,0.000389673,0.0648069,0.0648069,1
245,b,5,nonpun,closing,meeting,-0.157331673,-0.577400912,0.000165076,0.000650636,0.000650636,1
246,b,6,nonpun,ambulance,ambulance,0,0,1.32E-05,0.000509391,5.17E-08,1
246,b,6,nonpun,ambulance,came,0.329503511,-0.530520006,0.000360985,0.00373851,0.000397954,1
246,b,6,nonpun,ambulance,car,0.907579954,-0.522575571,0.00021537,0.00156205,0.00156205,1
246,b,6,nonpun,ambulance,accident,1.355553511,-0.645031662,5.08E-05,0.00138351,0.00138351,1
246,b,6,nonpun,ambulance,minutes,-0.218042695,-0.36323405,0.000142258,0.0120192,0.0120192,1
247,b,7,nonpun,purchase,purchase,0,0,3.52E-05,0.000648637,2.75E-08,1
247,b,7,nonpun,purchase,decided,0.555182431,1.012073649,0.000117635,0.0013118,0.0013118,1
247,b,7,nonpun,purchase,new,1.531019996,-0.7695979,0.000999228,0.0615639,0.00320794,1
247,b,7,nonpun,purchase,car,0.213313343,-0.504665099,0.00021537,0.00621845,0.00621845,1
248,b,8,nonpun,reward,reward,0,0,1.57E-05,7.76E-05,5.31E-09,1
248,b,8,nonpun,reward,gave,0.860334601,0.241366219,0.000177359,0.00259354,0.00259354,1
248,b,8,nonpun,reward,working,0.767041869,0.57540622,0.000230401,0.000262852,0.000575961,1
248,b,8,nonpun,reward,hard,0.612942695,-0.420520005,0.000179481,0.00163389,0.00163389,1
248,b,8,nonpun,reward,year,-0.449563877,-0.690380914,0.000587143,0.00139812,0.00139812,1
249,b,9,nonpun,mass,mass,0,0,5.72E-05,0.000193701,5.35E-08,1
249,b,9,nonpun,mass,people,0.807709142,0.602584755,0.000974418,0.0217005,0.00114552,1
249,b,9,nonpun,mass,town,1.444670786,-0.645068878,0.000142672,0.00241342,0.00241342,1
249,b,9,nonpun,mass,square,-0.089224038,1.577643849,5.50E-05,0.0037424,0.0037424,1
249,b,9,nonpun,mass,concert,-0.023313737,-0.699429273,1.48E-05,0.000125549,0.000125549,1
250,b,10,nonpun,steeler,steeler,0,0,8.13E-09,1.21E-09,6.48E-09,1
250,b,10,nonpun,steeler,covered,-0.860962584,-0.485689188,6.40E-05,0.000572633,0.000572633,1
250,b,10,nonpun,steeler,steel,0.655757188,-0.407499759,3.22E-05,3.73E-05,3.73E-05,1
251,b,11,nonpun,wicked,wicked,0,0,8.35E-06,4.37E-05,1.66E-05,1
251,b,11,nonpun,wicked,man,-0.155749898,-0.25478134,0.000473597,0.0356631,8.05E-05,1
251,b,11,nonpun,wicked,took,-0.448858807,-0.59968241,0.000300384,0.000769646,0.00161563,1
251,b,11,nonpun,wicked,child,-0.122278624,-0.645228175,0.000189301,0.00139251,0.00139251,1
251,b,11,nonpun,wicked,parents,-0.580441437,-0.681714376,0.000128601,0.00408232,0.00408232,1
252,b,12,nonpun,special,special,0,0,0.00017588,0.00274502,1.93E-05,1
252,b,12,nonpun,special,birthday,0.564068447,-0.7695979,2.57E-05,5.50E-05,5.50E-05,1
252,b,12,nonpun,special,party,0.201366098,-0.356100629,0.000317731,0.165381,0.165381,1
252,b,12,nonpun,special,occasion,1.337659399,-0.16945941,4.15E-05,0.0114213,7.49E-06,1
253,b,13,nonpun,world,world,0,0,0.000462761,0.0901827,2.60E-07,1
253,b,13,nonpun,world,possible,-0.128561153,-0.612533504,0.000271022,0.0269995,0.0269995,1
253,b,13,nonpun,world,fly,0.017802493,0.014972298,2.99E-05,0.000794027,0.000794027,1
253,b,13,nonpun,world,airplane,0.184282602,1.809152197,6.18E-07,0.00224303,0.00224303,1
254,b,14,nonpun,scissors,scissors,0,0,3.42E-06,0.000107371,1.93E-08,1
254,b,14,nonpun,scissors,hairdressers,1.510471023,-0.683678799,1.35E-06,1.24E-07,1.24E-07,1
254,b,14,nonpun,scissors,use,-0.044843746,-0.681714376,0.000500366,0.000122474,0.000122474,1
254,b,14,nonpun,scissors,cut,1.858618329,0.113397662,0.000137828,0.229289,0.00105482,1
254,b,14,nonpun,scissors,people's,-0.96805301,0.009619878,1.54E-07,0.00033158,0.00033158,1
254,b,14,nonpun,scissors,hair,1.07581798,-0.295752751,0.000109799,0.000608174,0.000608174,1
255,b,15,nonpun,lunch,lunch,0,0,4.11E-05,0.215645,4.00E-05,1
255,b,15,nonpun,lunch,sandwich,1.641712312,-0.182571337,8.41E-06,0.000312008,0.000312008,1
256,b,16,nonpun,blue,blue,0,0,8.10E-05,6.06E-06,3.34E-07,1
256,b,16,nonpun,blue,yellow,1.11300449,0.560437363,3.52E-05,0.0618118,8.35E-05,1
256,b,16,nonpun,blue,make,-0.64703271,0.324617022,0.000621074,0.00012154,0.00012154,1
256,b,16,nonpun,blue,green,0.985022116,1.462651178,0.00011427,4.56E-05,4.56E-05,1
257,b,17,nonpun,free,free,0,0,0.000165263,0.000503773,8.26E-06,1
257,b,17,nonpun,free,twenty,0.760804897,-0.681714376,0.000121025,0.000563435,0.000563435,1
257,b,17,nonpun,free,years,-0.813478871,-0.7695979,0.000713492,0.396065,0.396065,1
257,b,17,nonpun,free,prison,0.202715519,0.070739287,4.94E-05,0.0703633,0.0703633,1
257,b,17,nonpun,free,man,0.572501949,-0.128888689,0.000473597,0.0144407,6.73E-05,1
258,b,18,nonpun,feelings,feelings,0,0,4.16E-05,0.000434679,2.94E-06,1
258,b,18,nonpun,feelings,strong,0.348675052,0.62937085,0.000127227,0.000212312,0.000212312,1
258,b,18,nonpun,feelings,criticism,0.482983263,0.908927042,3.75E-05,0.00270307,0.00270307,1
258,b,18,nonpun,feelings,hurt,0.956918141,0.558578842,3.48E-05,5.72E-05,5.72E-05,1
258,b,18,nonpun,feelings,daughter's,0.410198642,-0.511474867,8.13E-09,0.000290061,0.000290061,1
259,b,19,nonpun,salvation,salvation,0,0,8.80E-06,6.56E-06,4.64E-07,1
259,b,19,nonpun,salvation,minister,0.8035694,-0.681714376,0.000188756,5.68E-05,5.68E-05,1
259,b,19,nonpun,salvation,prayed,1.049995189,0.619095238,4.45E-06,4.52E-05,4.52E-05,1
259,b,19,nonpun,salvation,evil,-0.081232453,-0.713495825,2.23E-05,5.67E-05,5.67E-05,1
259,b,19,nonpun,salvation,woman's,-0.536999554,-0.150385398,8.94E-08,2.70E-06,2.70E-06,1
260,b,20,nonpun,office,office,0,0,0.000198576,0.000628726,3.40E-07,1
260,b,20,nonpun,office,skyscraper,0.726948229,0.05529215,4.06E-07,2.02E-06,2.02E-06,1
261,b,21,nonpun,bail,bail,0,0,8.10E-06,1.36E-05,2.15E-06,1
261,b,21,nonpun,bail,posted,0.906327401,-0.496644319,5.69E-06,1.71E-05,1.71E-05,1
261,b,21,nonpun,bail,$5000,1.267019246,-0.690380914,8.13E-09,0.0138602,0.0138602,1
261,b,21,nonpun,bail,brother's,-0.661081037,-0.681173131,2.44E-08,0.000781014,0.000781014,1
261,b,21,nonpun,bail,release,1.373203055,-0.287406687,5.27E-05,0.000357976,0.000357976,1
261,b,21,nonpun,bail,jail,0.280430967,-0.7695979,1.00E-05,2.87E-05,2.87E-05,1
262,b,22,nonpun,spur,spur,0,0,3.79E-06,0.000309299,3.89E-06,1
262,b,22,nonpun,spur,boss,-0.595740934,-0.664279177,2.58E-05,5.10E-05,5.10E-05,1
262,b,22,nonpun,spur,called,-0.624354943,0.009470889,0.00026112,0.0025704,0.0025704,1
262,b,22,nonpun,spur,workers,-0.585301487,-0.422964745,0.000117692,0.000117092,0.000117092,1
262,b,22,nonpun,spur,together,-0.121159913,-0.193452455,0.000240335,0.000621486,0.000621486,1
262,b,22,nonpun,spur,moment,-0.186148235,-0.528280464,0.000167247,0.000534063,0.000534063,1
263,b,23,nonpun,crime,crime,0,0,5.57E-05,0.00191093,6.74E-07,1
263,b,23,nonpun,crime,police,1.593313223,-0.372549052,0.000218467,0.00147035,0.00147035,1
263,b,23,nonpun,crime,fight,0.568351977,-0.577758976,5.41E-05,7.52E-06,7.52E-06,1
263,b,23,nonpun,crime,murder,1.363007655,-0.061794159,4.53E-05,1.27E-05,2.26E-05,1
263,b,23,nonpun,crime,theft,1.603320803,-0.057313734,1.37E-05,1.26E-05,1.26E-05,1
263,b,23,nonpun,crime,drug,1.371112841,-0.546767652,4.04E-05,4.18E-05,4.18E-05,1
263,b,23,nonpun,crime,dealing,0.434237825,-0.326261968,4.57E-05,0.0199339,0.0199339,1
264,b,24,nonpun,pock,pock,0,0,4.06E-08,2.91E-08,7.64E-07,1
264,b,24,nonpun,pock,smallpox,1.044220866,-0.084235251,1.27E-06,1.48E-07,1.48E-07,1
264,b,24,nonpun,pock,left,-0.594774856,-0.690380914,0.000362936,0.000162784,0.000162784,1
264,b,24,nonpun,pock,marks,1.983291002,-0.338321213,3.51E-05,0.412343,2.47E-05,1
265,b,25,nonpun,bones,bones,0,0,1.78E-05,7.76E-05,5.29E-06,1
265,b,25,nonpun,bones,give,-0.627803565,0.018227744,0.000352767,0.000236867,3.84E-05,1
265,b,25,nonpun,bones,shape,0.792297792,-0.583869139,5.37E-05,7.91E-05,7.91E-05,1
266,b,26,nonpun,habit,habit,0,0,1.77E-05,0.0105918,2.68E-08,1
266,b,26,nonpun,habit,smoking,1.496313241,-0.478462194,2.33E-05,2.17E-06,2.17E-06,1
266,b,26,nonpun,habit,bad,1.213178836,0.515070689,0.000120326,0.00120735,0.00120735,1
267,b,27,nonpun,screening,screening,0,0,1.02E-05,5.38E-06,4.90E-06,1
267,b,27,nonpun,screening,went,-0.542885724,-0.346660968,0.00036822,0.00522353,0.00522353,1
267,b,27,nonpun,screening,movie,1.274227121,-0.4432239,1.44E-05,4.71E-05,4.71E-05,1
267,b,27,nonpun,screening,together,-0.57231643,-0.001004936,0.000240335,9.54E-05,0.000102964,1
268,b,28,nonpun,holmes,holmes,0,0,8.13E-09,0.0576145,2.61E-06,1
268,b,28,nonpun,holmes,really,-0.782199101,-0.354215744,0.000371415,0.000109189,0.000109189,1
268,b,28,nonpun,holmes,like,-0.766196634,1.652848023,0.001186943,0.00447266,0.00447266,1
268,b,28,nonpun,holmes,reading,0.058973573,1.091778841,8.60E-05,0.000147353,0.000147353,1
268,b,28,nonpun,holmes,sherlock,1.285521525,-0.716885504,1.63E-06,0.006755,0.006755,1
268,b,28,nonpun,holmes,books,0.810892051,-0.413500898,0.000103734,0.000143557,5.03E-05,1
269,b,29,nonpun,can't,can't,0,0,4.88E-07,0.00229883,0.00357293,1
269,b,29,nonpun,can't,remember,0.107445707,-0.502121444,0.000148078,0.006975,3.72E-05,1
269,b,29,nonpun,can't,time,0.921001675,0.953435453,0.001239318,0.0438017,0.0438017,1
269,b,29,nonpun,can't,happened,-0.488716961,-0.613538942,0.000105718,0.00136235,0.00136235,1
270,b,30,nonpun,temper,temper,0,0,9.72E-06,0.0060875,1.30E-07,1
270,b,30,nonpun,temper,bad,1.265653289,0.475771756,0.000120326,0.00126906,0.00126906,1
270,b,30,nonpun,temper,easily,-0.346537065,-0.461026758,7.78E-05,0.00192721,0.00192721,1
270,b,30,nonpun,temper,angered,1.012319926,-0.466430745,2.75E-06,2.75E-05,2.75E-05,1
271,b,31,nonpun,late,late,0,0,0.000157232,0.000441972,0.000722977,1
271,b,31,nonpun,late,meeting,0.500770641,-0.136641947,0.000165076,0.00140843,0.00140843,1
272,b,32,nonpun,liable,liable,0,0,1.75E-05,0.000405071,9.81E-07,1
272,b,32,nonpun,liable,rental,0.285312976,-0.507406235,3.54E-06,3.00E-07,3.00E-07,1
272,b,32,nonpun,liable,contracts,0.364834585,0.523551247,3.61E-05,3.21E-05,3.21E-05,1
272,b,32,nonpun,liable,state,-0.569536327,-0.462207218,0.000307196,0.0001239,0.0001239,1
272,b,32,nonpun,liable,tenants,0.177945458,-0.542136996,1.54E-05,2.28E-05,2.28E-05,1
272,b,32,nonpun,liable,damages,1.527645132,1.487746281,1.77E-05,0.0100272,0.000174585,1
272,b,32,nonpun,liable,cause,0.938817642,0.120356935,0.000104807,0.000428741,0.000428741,1
272,b,32,nonpun,liable,property,1.414342741,0.205795169,9.79E-05,0.000422636,0.000422636,1
273,b,33,nonpun,twist,twist,0,0,9.28E-06,1.73E-06,0.00357293,1
273,b,33,nonpun,twist,pieces,-0.436844529,-0.178385806,4.31E-05,0.00145018,0.00145018,1
273,b,33,nonpun,twist,thread,1.256833547,-0.554764086,7.45E-06,8.47E-06,8.47E-06,1
273,b,33,nonpun,twist,needle,-0.616427486,-0.031199476,9.88E-06,2.45E-05,2.45E-05,1
274,b,34,nonpun,profane,profane,0,0,6.99E-07,6.46E-07,3.19E-07,1
274,b,34,nonpun,profane,man,-0.221000835,-0.393568751,0.000473597,0.00027236,0.00027236,1
274,b,34,nonpun,profane,uses,-0.448570537,0.28811916,4.31E-05,6.08E-05,6.08E-05,1
274,b,34,nonpun,profane,language,0.558506589,0.581213196,0.000150273,0.00365472,7.13E-05,1
275,b,35,nonpun,leaving,leaving,0,0,7.66E-05,0.000654925,1.74E-07,1
275,b,35,nonpun,leaving,work,-0.238240482,0.084019309,0.000718337,0.000861739,0.000135757,1
275,b,35,nonpun,leaving,right,-1.005784866,-0.520899483,0.000724954,0.000471955,0.000636208,1
276,b,36,nonpun,lambs,lambs,0,0,8.13E-09,0.0497324,0.0497324,1
276,b,36,nonpun,lambs,family,-0.599872094,-0.427729934,0.000271469,0.00142383,0.00142383,1
276,b,36,nonpun,lambs,roast,0.851946622,1.114613861,4.13E-06,1.97E-05,1.97E-05,1
276,b,36,nonpun,lambs,leg,0.499638956,-0.422296246,4.09E-05,0.0060024,0.0060024,1
276,b,36,nonpun,lambs,dinner,0.715418124,2.165823373,4.76E-05,0.00047021,0.00047021,1
277,b,37,nonpun,talking,talking,0,0,0.000103068,0.000778921,0.00465125,1
277,b,37,nonpun,talking,friend,1.474498319,-0.645068878,0.000131536,0.0057659,0.0057659,1
277,b,37,nonpun,talking,whole,-0.871315811,-0.576033542,0.000240294,0.00135329,0.00135329,1
277,b,37,nonpun,talking,time,-0.371245625,-0.07646002,0.001239318,0.0126018,0.0126018,1
278,b,38,nonpun,magnet,magnet,0,0,2.57E-06,1.20E-05,1.58E-06,1
278,b,38,nonpun,magnet,desk,-0.226733883,0.298600455,3.29E-05,0.012446,0.012446,1
278,b,38,nonpun,magnet,holds,0.504277457,-0.065183857,2.20E-05,0.000164231,0.000164231,1
278,b,38,nonpun,magnet,paper,-0.304500379,-0.320379363,0.00013599,8.52E-05,8.52E-05,1
278,b,38,nonpun,magnet,clips,0.122887777,0.276468459,2.26E-06,0.000987896,0.000987896,1
279,b,39,nonpun,raving,raving,0,0,1.41E-06,9.94E-06,7.82E-06,1
279,b,39,nonpun,raving,mad,1.371827409,0.149755222,2.40E-05,0.046233,9.45E-06,1
279,b,39,nonpun,raving,man,-0.546893033,-0.408885865,0.000473597,0.000838751,0.00194382,1
279,b,39,nonpun,raving,frightened,0.710965562,-0.171396955,2.05E-05,1.88E-05,1.88E-05,1
279,b,39,nonpun,raving,those,-0.767759358,-0.544168858,0.00069799,6.59E-05,6.59E-05,1
280,b,40,nonpun,alcohol,alcohol,0,0,2.43E-05,1.58E-06,1.92E-07,1
280,b,40,nonpun,alcohol,burns,0.229593159,0.505826658,1.07E-05,4.24E-06,7.92E-06,1
280,b,40,nonpun,alcohol,easily,-0.503992782,-0.290505374,7.78E-05,0.00351256,0.00351256,1
281,b,41,nonpun,slave,slave,0,0,7.12E-06,6.30E-05,4.28E-06,1
281,b,41,nonpun,slave,boss,1.400749185,-0.285232904,2.58E-05,5.10E-05,5.10E-05,1
281,b,41,nonpun,slave,told,-0.681469513,-0.690380914,0.000286247,0.000933835,0.000933835,1
281,b,41,nonpun,slave,work,1.289300491,0.283711784,0.000718337,0.00600141,0.00600141,1
281,b,41,nonpun,slave,late,-0.789429632,-0.404403087,0.000157232,0.000508828,0.000508828,1
281,b,41,nonpun,slave,holiday,-0.737205823,-0.073798857,6.16E-05,0.0010442,0.0010442,1
281,b,41,nonpun,slave,driver,0.443951792,-0.100281493,4.16E-05,0.00572753,9.86E-06,1
282,b,42,nonpun,aching,aching,0,0,3.58E-06,2.28E-06,0.00288397,1
282,b,42,nonpun,aching,back,0.894540471,-0.490314868,0.00078176,0.00283767,0.00283767,1
282,b,42,nonpun,aching,sitting,-0.255217858,-0.571526755,6.90E-05,1.18E-05,1.18E-05,1
283,b,43,nonpun,irritation,irritation,0,0,5.19E-06,0.0068983,9.36E-07,1
283,b,43,nonpun,irritation,tried,-0.064230899,-0.203663255,0.000115294,0.00093585,0.00093585,1
283,b,43,nonpun,irritation,hide,-0.490253617,-0.690380914,1.92E-05,0.00599241,0.00599241,1
283,b,43,nonpun,irritation,showed,-0.148753998,0.010141543,8.43E-05,0.000518198,0.000389153,1
283,b,43,nonpun,irritation,face,-0.181512568,-0.7695979,0.000265689,0.0548992,0.0548992,1
284,b,44,nonpun,ante,ante,0,0,1.32E-06,3.26E-06,1.91E-07,1
284,b,44,nonpun,ante,made,-0.810472964,-0.272201719,0.00073501,0.00202794,0.00202794,1
284,b,44,nonpun,ante,offer,0.500563907,-0.531440393,0.000125992,0.036003,0.036003,1
284,b,44,nonpun,ante,buy,0.308085211,-0.542642046,9.88E-05,0.0414924,0.0414924,1
284,b,44,nonpun,ante,house,-0.375517823,-0.4849016,0.000395396,0.0427759,0.0427759,1
284,b,44,nonpun,ante,owner,-0.940417014,-0.233108737,3.97E-05,0.000426323,0.000426323,1
284,b,44,nonpun,ante,upped,0.725448669,-0.115912309,4.88E-07,1.44E-07,1.44E-07,1
285,b,45,nonpun,future,future,0,0,0.000179529,0.00507868,9.09E-08,1
285,b,45,nonpun,future,knows,0.147976917,-0.681714376,6.47E-05,0.0142111,0.0142111,1
285,b,45,nonpun,future,happen,0.692699488,-0.599540333,6.83E-05,0.315849,0.315849,1
286,b,46,nonpun,tell,tell,0,0,0.00023301,0.000227951,1.11E-07,1
286,b,46,nonpun,tell,story,1.161450033,-0.469053832,0.000106645,0.319102,0.000422007,1
286,b,46,nonpun,tell,child,0.241234743,-0.612533504,0.000189301,0.00108722,0.00108722,1
286,b,46,nonpun,tell,night,-0.901046457,-0.277410392,0.00028189,0.00446808,0.00446808,1
287,b,47,nonpun,how's,how's,0,0,3.25E-08,1.32E-07,0.000183176,1
287,b,47,nonpun,how's,asked,0.270005063,-0.245116346,0.000252691,0.000607259,0.000607259,1
287,b,47,nonpun,how's,going,0.342579865,-0.018473313,0.000507731,0.425455,0.00246297,1
288,b,48,nonpun,fire,fire,0,0,0.000109181,0.0028206,0.00205684,1
288,b,48,nonpun,fire,sat,-0.642584366,-0.681714376,8.97E-05,0.00241241,0.00241241,1
288,b,48,nonpun,fire,keep,-0.768492084,-0.597326311,0.000216663,0.00139087,0.0032208,1
288,b,48,nonpun,fire,warm,0.849014018,-0.531678516,5.46E-05,0.00704284,0.00704284,1
289,b,49,nonpun,help,help,0,0,0.000298051,0.000898739,2.92E-08,1
289,b,49,nonpun,help,gave,0.908712967,-0.737328199,0.000177359,2.31E-05,2.31E-05,1
289,b,49,nonpun,help,friend,0.919786418,-0.577738637,0.000131536,0.00230929,0.00230929,1
289,b,49,nonpun,help,homework,0.662564313,-0.641711004,6.49E-06,0.000101174,0.000101174,1
290,b,50,nonpun,guarding,guarding,0,0,2.41E-06,4.96E-06,2.93E-06,1
290,b,50,nonpun,guarding,dog,0.857860422,-0.156266765,6.33E-05,0.00108091,0.00108091,1
290,b,50,nonpun,guarding,just,-0.648651142,-0.608500438,0.00101403,0.00227036,0.00227036,1
290,b,50,nonpun,guarding,house,0.172127735,-0.608214201,0.000395396,0.00109182,0.00122108,1
290,b,50,nonpun,guarding,mean,-0.134316388,-0.654750174,0.000341988,0.00646037,0.00646037,1
290,b,50,nonpun,guarding,scare,-0.19021425,-0.660889498,4.28E-06,0.000987874,0.000987874,1
291,b,51,nonpun,been,been,0,0,0.002094361,0.26151,4.16E-07,1
291,b,51,nonpun,been,long,-0.421367959,-0.006859335,0.000449698,0.0159627,0.00176062,1
291,b,51,nonpun,been,time,-0.059106523,-0.612533504,0.001239318,0.286168,0.286168,1
291,b,51,nonpun,been,saw,-0.239116903,-0.5805929,0.000203217,0.00636225,0.00636225,1
292,b,52,nonpun,order,order,0,0,0.000271477,0.0192735,3.22E-06,1
292,b,52,nonpun,order,arranged,1.098840953,-0.160046421,3.19E-05,9.88E-05,9.88E-05,1
292,b,52,nonpun,order,newspapers,-0.019865689,-0.468069427,2.74E-05,6.32E-05,6.32E-05,1
292,b,52,nonpun,order,dates,0.55582649,1.04438851,2.15E-05,4.79E-05,4.79E-05,1
