uniquePairID,uniqueID,sentenceID,homophoneID,phoneticID,sentenceType,isOrig,homophone,word,h1_relatedness,h2_relatedness,dummy
0,227,227,57-b,57,nonpun,0,idle,idle,0,0,0
1296,227,227,57-b,57,nonpun,0,idle,doing,0.018690301,-0.599341465,0
1298,227,227,57-b,57,nonpun,0,idle,just,0.004347172,-0.671030844,0
1302,227,227,57-b,57,nonpun,0,idle,sitting,1.194082122,-0.122448486,0
0,228,228,58-b,58,nonpun,0,made,made,0,0,0
1319,228,228,58-b,58,nonpun,0,made,cake,0.827388061,-0.525779941,0
0,229,229,59-b,59,nonpun,0,none,none,0,0,0
1332,229,229,59-b,59,nonpun,0,none,made,-0.497056052,-0.784191115,0
1336,229,229,59-b,59,nonpun,0,none,sense,-0.061491739,-0.528392422,0
0,230,230,60-b,60,nonpun,0,morning,morning,0,0,0
1350,230,230,60-b,60,nonpun,0,morning,shining,0.859793109,-0.413828594,0
1351,230,230,60-b,60,nonpun,0,morning,sun,1.698846284,-0.497003111,0
1352,230,230,60-b,60,nonpun,0,morning,up,0.98398147,-0.130271793,0
1353,230,230,60-b,60,nonpun,0,morning,woke,1.54108883,-0.343863179,0
0,231,231,61-b,61,nonpun,0,meet,meet,0,0,0
1370,231,231,61-b,61,nonpun,0,meet,able,0.238797127,-0.621082221,0
1372,231,231,61-b,61,nonpun,0,meet,finally,0.142099156,-0.682571345,0
1375,231,231,61-b,61,nonpun,0,meet,pals,0.552091521,-0.82652512,0
1376,231,231,61-b,61,nonpun,0,meet,pen,-0.654525921,-0.694785813,0
0,232,232,62-b,62,nonpun,0,real,real,0,0,0
1381,232,232,62-b,62,nonpun,0,real,counterfeit,0.957410112,-0.541107635,0
1382,232,232,62-b,62,nonpun,0,real,diamond,0.728779693,-0.775422228,0
1385,232,232,62-b,62,nonpun,0,real,good,-0.159518835,-0.56642981,0
1386,232,232,62-b,62,nonpun,0,real,just,0.295080021,-0.737646499,0
1388,232,232,62-b,62,nonpun,0,real,not,-0.260656712,-0.524606471,0
1390,232,232,62-b,62,nonpun,0,real,very,0.162943031,-0.77051102,0
0,233,233,63-b,63,nonpun,0,pair,pair,0,0,0
1410,233,233,63-b,63,nonpun,0,pair,matching,1.931825623,-0.632767131,0
1411,233,233,63-b,63,nonpun,0,pair,socks,1.542811322,-0.628094303,0
0,234,234,64-b,64,nonpun,0,prey,prey,0,0,0
1433,234,234,64-b,64,nonpun,0,prey,eagle's,1.069484634,0.000212148,0
1434,234,234,64-b,64,nonpun,0,prey,easily,0.06409278,-0.510718826,0
1435,234,234,64-b,64,nonpun,0,prey,mouse,1.243436964,-0.349015178,0
0,235,235,65-b,65,nonpun,0,route,route,0,0,0
1452,235,235,65-b,65,nonpun,0,route,faster,0.5684251,-0.626807084,0
1453,235,235,65-b,65,nonpun,0,route,home,0.363142717,-0.032831021,0
1455,235,235,65-b,65,nonpun,0,route,take,0.425023793,-0.599633919,0
1460,235,235,65-b,65,nonpun,0,route,way,1.57234326,-0.54305294,0
