uniqueID,sentenceID,homophoneID,phoneticID,sentenceType,isOrig,homophone,word,h1_relatedness,h2_relatedness,h1_ngramProb,h2_ngramProb
109,109,4-a,4,nonpun,0,oar,oar,3,-2,5.82E-05,5.82E-05
109,109,4-a,4,nonpun,0,oar,dipped,0.221586022,-0.852013846,5.15E-05,5.15E-05
109,109,4-a,4,nonpun,0,oar,fisherman,1.476556042,-0.726638524,4.10E-06,4.10E-06
109,109,4-a,4,nonpun,0,oar,river,1.530371105,-0.662561266,0.000295066,0.000295066
110,110,5-a,5,nonpun,0,tiers,tiers,3,-2,0.003319265,1.14E-05
110,110,5-a,5,nonpun,0,tiers,boxes,0.104462145,-0.611327411,4.29E-05,4.29E-05
110,110,5-a,5,nonpun,0,tiers,stacked,1.336318496,-0.741184101,0.003455615,0.003455615
110,110,5-a,5,nonpun,0,tiers,warehouse,-0.156484324,-0.680878901,5.60E-05,5.60E-05
111,111,6-a,6,nonpun,0,poll,poll,3,-2,0.006298351,7.58E-07
111,111,6-a,6,nonpun,0,poll,candidates,1.181304086,0.061475531,0.000241083,0.000241083
111,111,6-a,6,nonpun,0,poll,conducted,1.061170681,-0.008450109,4.11E-05,4.11E-05
111,111,6-a,6,nonpun,0,poll,political,1.476234187,-0.000110261,0.00037978,0.00037978
111,111,6-a,6,nonpun,0,poll,pollsters,1.681635713,0.039322063,2.81E-07,2.81E-07
111,111,6-a,6,nonpun,0,poll,popularity,1.231242071,-0.277710497,4.33E-05,4.33E-05
112,112,7-a,7,nonpun,0,bored,bored,3,-2,1.96E-05,8.91E-05
112,112,7-a,7,nonpun,0,bored,alone,0.824396373,-0.310851308,0.000645078,0.000645078
112,112,7-a,7,nonpun,0,bored,man,0.075873275,-0.552081009,0.10580189,0.10580189
112,112,7-a,7,nonpun,0,bored,old,-0.124639356,-0.386292183,0.000331892,0.000331892
112,112,7-a,7,nonpun,0,bored,tears,0.032180425,-0.578013409,0.254843752,0.000121733
112,112,7-a,7,nonpun,0,bored,time,0.213716977,-0.526247032,0.053584435,0.053584435
113,113,8-a,8,nonpun,0,greece,greece,3,-2,3.54E-05,3.54E-05
113,113,8-a,8,nonpun,0,greece,country,1.617425629,-0.633069495,0.000603999,0.000603999
113,113,8-a,8,nonpun,0,greece,europe,1.506384042,-0.489292516,0.000107221,0.000107221
113,113,8-a,8,nonpun,0,greece,portion,-0.758430767,-0.488504997,0.021297304,0.021297304
113,113,8-a,8,nonpun,0,greece,southern,0.196191163,-0.152857904,0.000158517,0.000158517
114,114,9-a,9,nonpun,0,sine,sine,3,-2,0.000112956,0.000112956
114,114,9-a,9,nonpun,0,sine,angle,0.779476881,-0.000985124,0.000354441,0.000354441
114,114,9-a,9,nonpun,0,sine,function,1.019378722,0.439681017,0.001771759,0.001771759
114,114,9-a,9,nonpun,0,sine,function,1.019378722,0.439681017,0.001771759,0.001771759
114,114,9-a,9,nonpun,0,sine,mathematics,1.447036089,0.848639387,4.12E-05,4.12E-05
115,115,10-a,10,nonpun,0,principal,principal,3,-2,0.001100989,0.000396845
115,115,10-a,10,nonpun,0,principal,high,0.108839565,0.202188802,0.002822289,0.002822289
115,115,10-a,10,nonpun,0,principal,local,0.004982895,-0.32475094,0.002321648,0.002321648
115,115,10-a,10,nonpun,0,principal,ms,-0.180238084,-0.055012292,0.000113605,0.000113605
115,115,10-a,10,nonpun,0,principal,school,1.99747003,1.0686167,0.598298531,0.598298531
115,115,10-a,10,nonpun,0,principal,wu,-0.670427616,-0.798160808,8.65E-06,8.65E-06
116,116,11-a,11,nonpun,0,cd,cd,3,-2,0.001024881,8.31E-09
116,116,11-a,11,nonpun,0,cd,bought,0.357280404,-0.811990726,5.24E-05,5.24E-05
116,116,11-a,11,nonpun,0,cd,classical,0.754552945,-0.585794569,0.000211385,0.000211385
116,116,11-a,11,nonpun,0,cd,music,1.794118677,-0.31297692,0.136771059,0.136771059
116,116,11-a,11,nonpun,0,cd,new,0.196711267,-0.522052794,0.081020053,0.081020053
117,117,12-a,12,nonpun,0,hare,hare,3,-2,3.29E-06,3.29E-06
117,117,12-a,12,nonpun,0,hare,fields,0.461547832,-0.568333956,0.000435011,0.000435011
117,117,12-a,12,nonpun,0,hare,ran,0.445048512,-0.52966093,0.015053387,8.04E-06
117,117,12-a,12,nonpun,0,hare,rapidly,0.3918974,-0.642455018,0.0016,0.000940734
118,118,13-a,13,nonpun,0,knotty,knotty,3,-2,1.55E-05,1.12E-07
118,118,13-a,13,nonpun,0,knotty,cabin,-0.149091224,-0.53523303,1.34E-05,1.34E-05
118,118,13-a,13,nonpun,0,knotty,made,-0.509212612,-0.625273489,0.009190833,0.009190833
118,118,13-a,13,nonpun,0,knotty,pine,-0.160851791,-0.793461446,0.264630107,1.49E-05
119,119,14-a,14,nonpun,0,taut,taut,3,-2,1,1
119,119,14-a,14,nonpun,0,taut,between,-0.287709939,-0.666184019,1,1
119,119,14-a,14,nonpun,0,taut,clothesline,0.552306178,-0.543429494,3.14E-07,3.14E-07
119,119,14-a,14,nonpun,0,taut,hangs,0.243455661,-0.58754546,0.001709402,0.001709402
119,119,14-a,14,nonpun,0,taut,poles,-0.286158353,-0.735985557,0.001091048,0.001091048
120,120,15-a,15,nonpun,0,marx,marx,3,-2,5.13E-06,5.13E-06
120,120,15-a,15,nonpun,0,marx,german,0.913342961,0.259296529,4.85E-05,4.85E-05
120,120,15-a,15,nonpun,0,marx,karl,1.430994181,-0.390664933,1.26E-05,1.26E-05
120,120,15-a,15,nonpun,0,marx,philosopher,1.553897502,-0.477807527,0.001481285,0.001481285
121,121,16-a,16,nonpun,0,hi,hi,3,-2,0.00748907,4.24E-05
121,121,16-a,16,nonpun,0,hi,say,0.761917936,-0.470898835,0.011247669,0.011247669
121,121,16-a,16,nonpun,0,hi,waved,1.72973703,-0.148802992,1.45E-06,1.45E-06
122,122,17-a,17,nonpun,0,daze,daze,3,-2,0.000161116,0.000405242
122,122,17-a,17,nonpun,0,daze,bad,-0.184595357,0.537602261,0.000118374,0.000118374
122,122,17-a,17,nonpun,0,daze,learning,-0.690780761,-0.155835821,0.001196172,0.000461921
122,122,17-a,17,nonpun,0,daze,news,-0.567643796,0.281946675,0.078439653,0.078439653
123,123,18-a,18,nonpun,0,prose,prose,3,-2,0.000620456,1.57E-07
123,123,18-a,18,nonpun,0,prose,essays,0.920121128,-0.418043865,0.000797028,0.000797028
123,123,18-a,18,nonpun,0,prose,novels,1.42068533,-0.518240741,1.25E-05,1.25E-05
123,123,18-a,18,nonpun,0,prose,written,1.32796995,-0.421870713,0.032490691,0.032490691
124,124,19-a,19,nonpun,0,plane,plane,3,-2,2.96E-05,2.96E-05
124,124,19-a,19,nonpun,0,plane,airport,1.712579248,-0.545519339,0.002302459,0.002302459
124,124,19-a,19,nonpun,0,plane,landed,1.050391062,-0.538243281,0.053569107,0.000915751
125,125,20-a,20,nonpun,0,dam,dam,3,-2,0.001686338,3.38E-05
125,125,20-a,20,nonpun,0,dam,beaver,1.758858353,0.156040259,1.44E-05,1.44E-05
125,125,20-a,20,nonpun,0,dam,building,0.367174398,-0.539332626,0.000126342,0.000126342
125,125,20-a,20,nonpun,0,dam,logs,1.430668256,-0.121952542,5.52E-05,0.000504032
125,125,20-a,20,nonpun,0,dam,sticks,0.317012934,-0.686561865,0.001269264,0.001269264
126,126,21-a,21,nonpun,0,hertz,hertz,3,-2,1,1
126,126,21-a,21,nonpun,0,hertz,computer,1.118191817,-0.50140918,0.000372577,0.000372577
126,126,21-a,21,nonpun,0,hertz,mega,0.779173478,-0.57167944,1,1
126,126,21-a,21,nonpun,0,hertz,processing,0.683483218,-0.540497833,3.47E-05,3.47E-05
126,126,21-a,21,nonpun,0,hertz,speed,0.178786499,-0.301454813,0.005725065,0.005725065
126,126,21-a,21,nonpun,0,hertz,thirty-three,-0.258263208,-0.762184863,2.38E-07,2.38E-07
127,127,22-a,22,nonpun,0,role,role,3,-2,0.010228764,2.73E-05
127,127,22-a,22,nonpun,0,role,leading,0.504945154,-0.357426361,0.004929672,0.004929672
127,127,22-a,22,nonpun,0,role,plays,1.250637128,0.634214361,3.62E-05,3.62E-05
127,127,22-a,22,nonpun,0,role,show,0.452865957,-0.676772085,0.062760433,0.062760433
127,127,22-a,22,nonpun,0,role,television,0.73476784,-0.401643565,0.000161635,0.000161635
128,128,23-a,23,nonpun,0,collar,collar,3,-2,0.000137935,8.62E-05
128,128,23-a,23,nonpun,0,collar,dog,1.711357399,-0.381415794,0.000130929,0.000130929
128,128,23-a,23,nonpun,0,collar,puts,-0.513290301,-0.526046813,1.78E-05,1.78E-05
128,128,23-a,23,nonpun,0,collar,walking,0.767337859,-0.699444316,5.13E-05,5.13E-05
129,129,24-a,24,nonpun,0,steal,steal,3,-2,0.000322527,3.17E-06
129,129,24-a,24,nonpun,0,steal,boy,-0.319930983,-0.587491171,0.057853188,0.057853188
129,129,24-a,24,nonpun,0,steal,candy,-0.094536379,-0.781460533,4.80E-07,4.80E-07
129,129,24-a,24,nonpun,0,steal,decided,-0.465451553,-0.568402974,0.000172473,0.000172473
129,129,24-a,24,nonpun,0,steal,friend's,-0.56195865,-0.520115981,1.44E-09,1.44E-09
129,129,24-a,24,nonpun,0,steal,not,-0.189663551,-0.723041821,0.099886825,0.099886825
129,129,24-a,24,nonpun,0,steal,wanted,0.492795816,-0.618644422,0.001169176,0.001169176
130,130,25-a,25,nonpun,0,dye,dye,3,-2,1.37E-05,0.000231069
130,130,25-a,25,nonpun,0,dye,hair,1.523473926,-0.704851099,0.714692117,0.158302354
130,130,25-a,25,nonpun,0,dye,like,-0.781460533,-0.619684429,0.020714141,0.020714141
130,130,25-a,25,nonpun,0,dye,not,-0.770518333,-0.324320723,0.665426561,0.665426561
130,130,25-a,25,nonpun,0,dye,people,-0.26904247,1.357481,0.000798238,0.000798238
131,131,26-a,26,nonpun,0,waist,waist,3,-2,0.000126864,2.45E-05
131,131,26-a,26,nonpun,0,waist,belt,1.597962543,-0.347338501,0.000795545,0.000795545
131,131,26-a,26,nonpun,0,waist,look,-0.588764329,-0.72069838,6.90E-05,0.000206016
131,131,26-a,26,nonpun,0,waist,small,0.54555294,-0.590623453,0.004004122,0.004004122
131,131,26-a,26,nonpun,0,waist,tiny,0.817679802,-0.534166992,0.001231673,0.001231673
132,132,27-a,27,nonpun,0,feet,feet,3,-2,0.014655118,3.14E-05
132,132,27-a,27,nonpun,0,feet,hurting,0.399656575,-0.487295336,0.000185682,0.000185682
132,132,27-a,27,nonpun,0,feet,new,-0.68535866,-0.374702209,0.00257802,0.00257802
132,132,27-a,27,nonpun,0,feet,shoes,1.661397429,-0.582987908,0.000263618,0.000263618
132,132,27-a,27,nonpun,0,feet,these,-0.326401163,-0.748009219,0.000899109,0.000899109
133,133,28-a,28,nonpun,0,aloud,aloud,3,-2,0.002442691,3.76E-05
133,133,28-a,28,nonpun,0,aloud,class,-0.247762261,-0.08337789,0.068487973,0.001666861
133,133,28-a,28,nonpun,0,aloud,poem,0.285366535,-0.648521192,0.006014197,0.006014197
133,133,28-a,28,nonpun,0,aloud,read,1.011726584,-0.384072101,8.76E-05,8.76E-05
133,133,28-a,28,nonpun,0,aloud,student,-0.31438722,-0.392756171,0.000238635,0.000238635
134,134,29-a,29,nonpun,0,pail,pail,3,-2,0.000968852,8.50E-06
134,134,29-a,29,nonpun,0,pail,clean,0.454193468,0.108252618,0.005881784,0.005881784
134,134,29-a,29,nonpun,0,pail,filled,0.640365217,-0.465606583,1.20E-05,1.20E-05
134,134,29-a,29,nonpun,0,pail,floor,-0.027157293,-0.542267553,0.008484817,0.008484817
134,134,29-a,29,nonpun,0,pail,water,1.506103593,-0.205510526,0.064028873,2.15E-05
134,134,29-a,29,nonpun,0,pail,worker,-0.140034506,-0.407722609,2.67E-05,2.67E-05
135,135,30-a,30,nonpun,0,manor,manor,3,-2,5.66E-06,0.000149115
135,135,30-a,30,nonpun,0,manor,huge,0.769933737,-0.319066113,0.000704653,0.000704653
135,135,30-a,30,nonpun,0,manor,live,0.878267984,-0.08509899,0.00597272,0.00597272
135,135,30-a,30,nonpun,0,manor,people,0.015243503,0.361364864,0.003759398,0.003759398
135,135,30-a,30,nonpun,0,manor,those,-0.812234947,-0.5937837,0.000448742,0.000448742
135,135,30-a,30,nonpun,0,manor,wealthy,1.284905544,-0.276843416,5.56E-06,5.56E-06
136,136,31-a,31,nonpun,0,cache,cache,3,-2,2.14E-05,2.14E-05
136,136,31-a,31,nonpun,0,cache,copies,-0.02172846,-0.192477378,4.38E-05,4.38E-05
136,136,31-a,31,nonpun,0,cache,database,0.776424805,-0.34122505,0.001043587,0.001043587
136,136,31-a,31,nonpun,0,cache,pages,0.137738536,-0.513410638,0.008733144,0.008733144
136,136,31-a,31,nonpun,0,cache,stored,0.829207849,-0.233318436,0.003115893,0.003115893
136,136,31-a,31,nonpun,0,cache,web,0.810127394,-0.279163973,0.000668285,0.000668285
137,137,32-a,32,nonpun,0,reign,reign,3,-2,2.56E-05,2.56E-05
137,137,32-a,32,nonpun,0,reign,ended,0.005525581,-0.342900913,0.000528262,1
137,137,32-a,32,nonpun,0,reign,heir,1.112214591,-0.710023942,9.24E-05,9.24E-05
137,137,32-a,32,nonpun,0,reign,king's,1.776843753,-0.66841483,1.59E-08,1.59E-08
137,137,32-a,32,nonpun,0,reign,took,-0.113320681,-0.620418969,2.19E-05,2.19E-05
138,138,33-a,33,nonpun,0,thyme,thyme,3,-2,0.001808412,8.65E-06
138,138,33-a,33,nonpun,0,thyme,chicken,0.702699467,-0.803956786,2.41E-05,2.41E-05
138,138,33-a,33,nonpun,0,thyme,creamy,-0.373157708,-0.78174645,8.59E-05,8.59E-05
138,138,33-a,33,nonpun,0,thyme,favorite,-0.757130331,-0.205737968,0.032867795,0.032867795
138,138,33-a,33,nonpun,0,thyme,flavored,0.720140546,-0.744399398,0.002881374,0.002881374
138,138,33-a,33,nonpun,0,thyme,meals,0.684309848,0.511392483,0.000452258,0.000452258
138,138,33-a,33,nonpun,0,thyme,sauce,0.675274507,-0.618491916,0.044385546,0.044385546
139,139,34-a,34,nonpun,0,pore,pore,3,-2,2.14E-06,2.14E-06
139,139,34-a,34,nonpun,0,pore,opening,1.292710947,-0.592816125,0.000502937,0.000502937
139,139,34-a,34,nonpun,0,pore,skin,1.711512432,-0.24986229,0.001721012,0.001721012
139,139,34-a,34,nonpun,0,pore,small,0.506945942,0.125812672,0.02887401,0.02887401
139,139,34-a,34,nonpun,0,pore,surface,0.729637206,-0.634197082,0.002202496,0.002202496
139,139,34-a,34,nonpun,0,pore,very,-0.758430767,0.113791966,0.017817264,0.017817264
140,140,35-a,35,nonpun,0,gilt,gilt,3,-2,0.000661029,1.73E-06
140,140,35-a,35,nonpun,0,gilt,covered,-0.202184731,-0.201921939,6.26E-05,6.26E-05
140,140,35-a,35,nonpun,0,gilt,frame,0.224066754,0.159816498,0.000186006,0.000186006
141,141,36-a,36,nonpun,0,heir,heir,3,-2,1.86E-05,1.86E-05
141,141,36-a,36,nonpun,0,heir,british,0.9746296,-0.391015792,3.37E-06,3.37E-06
141,141,36-a,36,nonpun,0,heir,prince,1.47974664,-0.690269368,3.99E-05,3.99E-05
141,141,36-a,36,nonpun,0,heir,throne,1.706785224,-0.698889214,0.000807848,0.000807848
141,141,36-a,36,nonpun,0,heir,william,0.295560352,-0.540397823,9.94E-05,9.94E-05
142,142,37-a,37,nonpun,0,son,son,3,-2,0.000838641,2.76E-05
142,142,37-a,37,nonpun,0,son,daughter,1.763125915,-0.630705819,0.000707523,0.000707523
143,143,38-a,38,nonpun,0,c's,c's,3,-2,2.61E-09,2.61E-09
143,143,38-a,38,nonpun,0,c's,even,-0.499558249,-0.111298652,0.00076646,0.00076646
143,143,38-a,38,nonpun,0,c's,hard,-0.714930737,-0.044966371,0.004712474,0.004712474
143,143,38-a,38,nonpun,0,c's,high,-0.577071422,1.15987515,0.00211364,0.00211364
143,143,38-a,38,nonpun,0,c's,sing,-0.060591239,-0.611618683,0.048561565,0.048561565
143,143,38-a,38,nonpun,0,c's,soprano,-0.539602268,-0.671420259,7.16E-06,7.16E-06
144,144,39-a,39,nonpun,0,watt,watt,3,-2,0.00182233,1.43E-05
144,144,39-a,39,nonpun,0,watt,bulb,1.920607166,-0.602217742,0.547979372,0.003012623
144,144,39-a,39,nonpun,0,watt,desk,-0.457721811,-0.773342724,5.37E-05,5.37E-05
144,144,39-a,39,nonpun,0,watt,lamp,1.321393571,-0.69598325,0.002770254,0.002770254
144,144,39-a,39,nonpun,0,watt,light,1.79124009,-0.495548786,0.166666667,0.012195122
144,144,39-a,39,nonpun,0,watt,sixty,1.02910921,-0.825991955,2.10E-07,2.10E-07
144,144,39-a,39,nonpun,0,watt,uses,-0.311913495,-0.208917873,0.001614183,0.001614183
145,145,40-a,40,nonpun,0,razor,razor,3,-2,0.000427719,2.82E-07
145,145,40-a,40,nonpun,0,razor,beard,1.686142323,-0.610927675,0.122007756,0.122007756
145,145,40-a,40,nonpun,0,razor,shave,1.763154924,-0.634807828,0.090194291,5.25E-05
145,145,40-a,40,nonpun,0,razor,used,0.323571408,-0.552589093,0.00070039,0.00070039
146,146,41-a,41,nonpun,0,knot,knot,3,-2,0.000583258,3.48E-05
146,146,41-a,41,nonpun,0,knot,double,0.739134619,-0.957397723,0.004419323,0.004419323
146,146,41-a,41,nonpun,0,knot,easy,-0.391155438,-0.106180819,0.000208655,0.000208655
146,146,41-a,41,nonpun,0,knot,tie,1.837738897,-0.658961115,0.000160264,0.000160264
147,147,42-a,42,nonpun,0,wood,wood,3,-2,0.000119103,7.84E-07
147,147,42-a,42,nonpun,0,wood,get,-0.301585774,-0.316938295,0.001007091,0.001007091
147,147,42-a,42,nonpun,0,wood,trees,2.166448306,-0.589968992,0.012702836,2.66E-05
148,148,43-a,43,nonpun,0,grader,grader,3,-2,1.51E-06,1.51E-06
148,148,43-a,43,nonpun,0,grader,hired,-0.196140338,-0.688166297,0.000127421,0.003558719
148,148,43-a,43,nonpun,0,grader,score,1.456913574,-0.483996304,0.000679128,0.000679128
148,148,43-a,43,nonpun,0,grader,tests,1.239366364,-0.830644844,0.000109487,0.000109487
149,149,44-a,44,nonpun,0,eye,eye,3,-2,0.000508281,6.97E-05
149,149,44-a,44,nonpun,0,eye,poked,1.069338754,-0.808131183,5.98E-06,5.98E-06
150,150,45-a,45,nonpun,0,cell,cell,3,-2,0.001361393,2.82E-07
150,150,45-a,45,nonpun,0,cell,biology,1.899746806,-0.668966778,4.70E-05,4.70E-05
150,150,45-a,45,nonpun,0,cell,learned,-0.383796696,-0.513759403,3.84E-05,3.84E-05
150,150,45-a,45,nonpun,0,cell,works,-0.234275681,0.283345321,0.000150206,6.12E-06
151,151,46-a,46,nonpun,0,scent,scent,3,-2,5.45E-06,5.45E-06
151,151,46-a,46,nonpun,0,scent,unpleasant,0.457821941,-0.810026414,1.45E-05,1.21E-05
152,152,47-a,47,nonpun,0,course,course,3,-2,0.003657269,1.36E-07
152,152,47-a,47,nonpun,0,course,school,1.619394573,-0.208046982,0.000826925,0.000125786
152,152,47-a,47,nonpun,0,course,took,0.543846748,-0.520769838,0.000110181,0.000110181
153,153,48-a,48,nonpun,0,deer,deer,3,-2,1.09E-05,7.16E-07
153,153,48-a,48,nonpun,0,deer,forest,1.472165421,-0.564228102,0.000412784,0.000412784
154,154,49-a,49,nonpun,0,bee,bee,3,-2,0.00089109,2.26E-06
154,154,49-a,49,nonpun,0,bee,angry,0.221877067,0.052633205,0.001589002,0.001589002
154,154,49-a,49,nonpun,0,bee,honey,1.842053559,-0.528261049,0.000139273,0.000139273
154,154,49-a,49,nonpun,0,bee,steal,-0.728146168,-0.735489128,0.002406084,0.002406084
154,154,49-a,49,nonpun,0,bee,stung,1.794922544,-0.580402332,2.58E-05,2.58E-05
154,154,49-a,49,nonpun,0,bee,tried,-0.639042341,-0.305108788,5.68E-05,5.68E-05
155,155,50-a,50,nonpun,0,brake,brake,3,-2,0.000336474,0.000336474
155,155,50-a,50,nonpun,0,brake,cars,1.804849918,0.028044041,0.000182344,0.000182344
155,155,50-a,50,nonpun,0,brake,slowly,0.825203011,-0.208863457,0.001031992,1.46E-05
156,156,51-a,51,nonpun,0,flour,flour,3,-2,2.47E-07,2.47E-07
156,156,51-a,51,nonpun,0,flour,baking,1.223055747,-0.575903516,0.043499753,1.10E-06
156,156,51-a,51,nonpun,0,flour,different,-0.658578307,-0.504582606,0.001334409,0.001334409
156,156,51-a,51,nonpun,0,flour,kinds,-0.421216307,0.03446625,0.010034364,0.010034364
156,156,51-a,51,nonpun,0,flour,use,-0.213368815,-0.419227853,0.001196532,0.001196532
157,157,52-a,52,nonpun,0,fare,fare,3,-2,9.89E-06,9.89E-06
157,157,52-a,52,nonpun,0,fare,paid,1.159565545,-0.027407556,0.004601268,0.004601268
158,158,53-a,53,nonpun,0,heel,heel,3,-2,9.09E-06,9.09E-06
158,158,53-a,53,nonpun,0,heel,bruised,0.293676601,1.118415119,0.013570112,0.0008
158,158,53-a,53,nonpun,0,heel,walking,1.670247066,0.091783129,0.000114863,0.000114863
159,159,54-a,54,nonpun,0,hymn,hymn,3,-2,0.025274915,7.83E-06
159,159,54-a,54,nonpun,0,hymn,church,1.689324454,0.352158611,0.013708726,0.000202757
159,159,54-a,54,nonpun,0,hymn,sang,1.569489363,-0.505817434,6.10E-06,6.10E-06
160,160,55-a,55,nonpun,0,no's,no's,3,-2,1.66E-12,1.66E-12
160,160,55-a,55,nonpun,0,no's,answered,0.415864512,1.265951772,2.07E-05,2.07E-05
160,160,55-a,55,nonpun,0,no's,string,-0.707908246,-0.732012509,0.000437274,0.000437274
161,161,56-a,56,nonpun,0,inn,inn,3,-2,0.001437719,0.001744239
161,161,56-a,56,nonpun,0,inn,stayed,0.708630598,0.302022196,1.71E-05,1.71E-05
162,162,57-a,57,nonpun,0,idol,idol,3,-2,0.001018907,2.61E-05
162,162,57-a,57,nonpun,0,idol,famous,1.566587652,-0.405166975,4.87E-05,4.87E-05
162,162,57-a,57,nonpun,0,idol,movie,1.063241676,-0.326844709,0.000184775,0.000184775
162,162,57-a,57,nonpun,0,idol,star,1.585715064,-0.250163244,0.159603585,0.159603585
163,163,58-a,58,nonpun,0,maid,maid,3,-2,0.001403491,2.27E-06
163,163,58-a,58,nonpun,0,maid,clean,1.43335711,-0.217471608,0.040026666,0.000391549
163,163,58-a,58,nonpun,0,maid,hired,0.943186677,-0.211003158,1.08E-05,1.08E-05
164,164,59-a,59,nonpun,0,nun,nun,3,-2,2.58E-06,2.58E-06
164,164,59-a,59,nonpun,0,nun,kind,0.67936669,-0.709886221,0.002341621,0.002341621
164,164,59-a,59,nonpun,0,nun,pious,0.884351047,-0.425583558,7.31E-05,7.31E-05
164,164,59-a,59,nonpun,0,nun,very,-0.849311361,-0.430725528,0.012359242,0.001360752
165,165,60-a,60,nonpun,0,mourning,mourning,3,-2,0.000171104,6.04E-06
165,165,60-a,60,nonpun,0,mourning,died,1.629802491,-0.607965686,0.002862105,0.002862105
165,165,60-a,60,nonpun,0,mourning,loved,0.73364003,-0.364996225,0.000241602,0.000241602
166,166,61-a,61,nonpun,0,meat,meat,3,-2,0.000210343,1.50E-06
166,166,61-a,61,nonpun,0,meat,like,-0.395840073,0.057354067,1,1
166,166,61-a,61,nonpun,0,meat,vegetarians,0.604443795,-0.641859781,1.07E-06,1.07E-06
167,167,62-a,62,nonpun,0,reel,reel,3,-2,5.86E-06,3.05E-06
167,167,62-a,62,nonpun,0,reel,fish,1.640762987,-0.402162931,5.02E-05,5.02E-05
167,167,62-a,62,nonpun,0,reel,need,-0.762973747,-0.282585301,0.000530788,0.000530788
168,168,63-a,63,nonpun,0,pear,pear,3,-2,0.001105759,0.000725545
168,168,63-a,63,nonpun,0,pear,apples,1.278435678,-0.06388065,4.56E-05,4.56E-05
168,168,63-a,63,nonpun,0,pear,ate,1.144401446,-0.624965138,9.87E-06,9.87E-06
169,169,64-a,64,nonpun,0,pray,pray,3,-2,0.0141699,3.48E-06
169,169,64-a,64,nonpun,0,pray,bed,0.277633309,-0.568121694,0.004301863,0.000285551
169,169,64-a,64,nonpun,0,pray,christians,1.829803433,-0.448843181,0.000841553,0.000841553
169,169,64-a,64,nonpun,0,pray,customary,-0.307313326,-0.523897592,0.000418621,0.000418621
170,170,65-a,65,nonpun,0,root,root,3,-2,0.000258398,0.000258398
170,170,65-a,65,nonpun,0,root,tree's,1.69774838,-0.351945419,1.66E-12,1.66E-12
170,170,65-a,65,nonpun,0,root,tripped,-0.180136938,-0.492415474,7.71E-07,7.71E-07
171,171,1-b,1,nonpun,0,profit,profit,3,-2,0.002605583,5.50E-07
171,171,1-b,1,nonpun,0,profit,business,1.82224455,-0.65142243,0.001058849,0.001058849
171,171,1-b,1,nonpun,0,profit,dollars,1.743815347,-0.349161485,0.082767527,0.082767527
171,171,1-b,1,nonpun,0,profit,made,0.91419155,-0.124358304,0.003617826,0.003617826
171,171,1-b,1,nonpun,0,profit,million,1.246970119,-0.554897705,0.000801962,0.000801962
171,171,1-b,1,nonpun,0,profit,year,0.650043035,-0.162742635,0.753368329,0.014492754
172,172,2-b,2,nonpun,0,pie,pie,3,-2,0.096900715,7.69E-05
172,172,2-b,2,nonpun,0,pie,apple,1.77905018,-0.721939114,8.36E-05,8.36E-05
172,172,2-b,2,nonpun,0,pie,dessert,1.681425152,-0.365230948,7.30E-06,7.30E-06
172,172,2-b,2,nonpun,0,pie,like,-0.047714652,-0.489360978,0.535884283,0.535884283
173,173,3-b,3,nonpun,0,need,need,3,-2,0.000761052,1.32E-08
173,173,3-b,3,nonpun,0,need,company,0.051266325,-0.69822364,0.000538912,0.000538912
173,173,3-b,3,nonpun,0,need,computer,-0.175595364,-0.590439133,0.000441681,0.000138141
173,173,3-b,3,nonpun,0,need,programmers,-0.279855399,-0.634197082,0.004053695,0.004053695
174,174,4-b,4,nonpun,0,or,or,3,-2,0.027836751,2.01E-07
174,174,4-b,4,nonpun,0,or,car,-0.646480239,-0.562531637,0.004239029,0.004239029
174,174,4-b,4,nonpun,0,or,care,-0.702338021,-0.750032,0.000374506,0.000374506
174,174,4-b,4,nonpun,0,or,problems,-0.750977777,-0.706748926,0.001230734,0.001230734
174,174,4-b,4,nonpun,0,or,take,-0.691946271,-0.660505036,0.000439344,0.000439344
175,175,5-b,5,nonpun,0,tears,tears,3,-2,1.54E-05,1.54E-05
175,175,5-b,5,nonpun,0,tears,cheeks,1.51407894,-0.732534456,0.054005395,0.054005395
175,175,5-b,5,nonpun,0,tears,movie,0.324767813,-0.455543802,0.00338448,0.00338448
175,175,5-b,5,nonpun,0,tears,ran,-0.065024853,-0.667817315,2.71E-05,2.71E-05
175,175,5-b,5,nonpun,0,tears,sad,1.6796432,-0.407993765,0.000332744,0.000332744
175,175,5-b,5,nonpun,0,tears,watched,-0.030077993,-0.617240943,0.006963813,0.006963813
176,176,6-b,6,nonpun,0,pole,pole,3,-2,0.000204373,6.43E-05
176,176,6-b,6,nonpun,0,pole,flag,1.600043247,0.519522756,0.003229653,0.003229653
176,176,6-b,6,nonpun,0,pole,raised,-0.033473475,-0.248146517,4.05E-05,4.05E-05
176,176,6-b,6,nonpun,0,pole,up,0.261924936,-0.399628572,0.001776867,0.001776867
177,177,7-b,7,nonpun,0,board,board,3,-2,0.001678933,1.95E-05
177,177,7-b,7,nonpun,0,board,company's,1.017920054,-0.4950691,1.13E-09,1.13E-09
177,177,7-b,7,nonpun,0,board,directors,1.174703046,-0.569948845,0.358246882,0.000280608
177,177,7-b,7,nonpun,0,board,meeting,1.321483146,0.440926303,0.000219041,0.000219041
178,178,8-b,8,nonpun,0,grease,grease,3,-2,7.45E-05,5.99E-08
